Date,1051400,1564200,412200,18969800,81800,5354400,3960800,1400,2452600,1422400,265800,10166400,316201,21100601,41594601,34025801,442201,8367801,23257001,31615401,1970001,648201,23009201,6200601,144201,337401,9262402,1821202,384402,302602,31763402,363002,4701602,66402,44002,53602,1567202,9502602,8887003,151603,803,46403,396803,359603,249403,16849403,40203,1796004,48804,3548404,1529604,10434804,36836604,7842004,17198804,2278804,481605,3426205,2127805,1882805,42308805,118405,27991805,505605,10360005,4376005,1633206,50206,21424406,69406,390606,16368206,42492206,7129606,32056806,1591607,1590607,156607,187807,39363007,525407,87208,298608,437008,1008,715008,551608,36958408,3385208,1321609,18026409,40781809,43117009,58009,19460809,2540809,4213809,271409,1009,21809,12821809,307209,21881809,1112610,1147410,2171410,983010,1010,29010,2288010,2295010,32610,5559010,26274410,1848610,37985010,764810,150011,1159411,5093211,157211,24466611,1011,28272011,1092612,1367012,2337812,221812,665612,333012,12,43483012,9017212,1794213,28413,18153813,7687013,16822613,10095213,165813,14203213,11291214,44707014,35350414,25157414,3461614,1658814,12310814,69414,26414,2500414,14814,31133615,29302415,11807815,16415,44489815,35080415,3415,1695615,833615,213416,3587416,387816,379616,31663216,4606216,59216,610616,12325816,13679016,1416,224616,22301616,372417,9802817,4447217,29308417,5530417,178617,32451017,2017,21308617,44653018,639018,667018,199018,22653018,34218,644418,536018,38596219,5228419,758619,664019,44219,337019,2557419,7600820,33443220,985820,23416020,50420,496020,31028820,44220,7651220,31089821,7687021,434221,656221,15656621,32187421,2162222,21284222,248222,11607222,45222,43633622,331822,72622,38298022,7687022,26342823,7023,665823,43223,1649823,655424,2224,3963024,39144224,7687024,2210424,39199024,31491224,3279424,1468224,1624,15624,2423824,5847824,81425,36618625,418625,159625,36289025,44632625,2255225,30345225,2029825,30476025,42541025,1520225,18951826,26999426,34226,1826,42692226,1449426,4808226,23615827,3076827,11914827,24599427,39027,32371227,327427,1827,59627,102227,10105828,1145228,1472628,5186028,40397428,297628,216429,914029,719429,3595429,32429,55029,85629,377029,5634629,11402229,19829,23292229,165630,28357630,145830,241230,48830,2304230,1740431,21231,73631,16877431,19611431,26948231,2724232,24438232,609032,33793032,1501432,1000232,1477632,29833,5425633,507433,4480033,17633,362233,1146033,2196833,17503833,952833,173834,1514634,3538034,430434,1443634,1133034,1491834,12673434,463434,1303234,11742434,655034,48034,421034,46634,28648635,53435,70435,204835,2133836,453236,378436,13436,19526036,31383036,13091236,1711637,3538237,679837,8149037,22458837,11237,872237,157437,644437,42694638,31347438,4953438,30175038,9262238,5354438,170438,4471038,525038,2855038,430438,4827238,362238,13308839,1639,3811039,595639,84239,2212439,4125040,34030640,1584240,5818440,7207040,2873440,440040,228240,8910640,4779441,147041,186041,7847641,399441,27888241,457841,45030241,23529641,12441,10292841,439642,40522842,984642,29133042,1492042,38019042,43161442,1624043,4127843,178843,32433243,43838643,2815243,34297243,73243,16043,129644,2054844,38131244,42880644,844,31665644,43223244,3949844,20715044,1821645,173445,25645,148645,406245,520846,195246,7208646,273646,3914646,16846,1690046,3647046,16046,167847,229447,12596047,4519047,559847,26247,38855447,1129847,157447,1828447,55447,2231248,2755048,322448,2649448,49448,38922448,6018248,606848,24104048,2309648,19562448,2417049,3195049,22333849,11042849,3711449,7652049,1307649,270849,19849,17360849,5763449,10861449,10049,19630649,3538049,9678449,4649,31163849,90050,29963050,337250,39353050,45274650,1640050,1577650,21650,8252650,294451,23048651,17541051,1620651,3451,748251,18051,1386451,12321451,3323451,72852,22451452,4760452,274452,863252,33425452,73252,311852,5426652,1808852,29642053,6653,8219053,7064453,3765853,4521253,1668254,4924254,24148454,24412854,2250854,38919454,35436254,46294454,346854,17977254,223854,780055,241655,23546455,1465655,6253255,5655,394055,26392255,6220455,1245855,3455,29656,5126056,2237856,14690456,182456,768856,162856,33438856,41357456,666456,18928057,21883857,17016657,366457,5354657,38824857,863257,176457,40673057,372857,34700457,19583257,18858,21463858,156858,19724058,99858,3884858,72858,3458,27905658,428858,5753059,18859,2913859,1345259,73259,23059,11059,2964059,33819259,357059,2109459,161459,193260,438060,405860,2438660,17325260,4258460,306460,19373860,42553660,24537060,72861,2387461,1203461,13102861,1261,4750261,4764461,75261,140461,39000861,1709861,35061,33869061,11570261,2521661,44490262,45322262,26796462,17238662,36613262,24663262,2088462,290462,53862,72862,17862,2327862,1862,8726463,630463,277463,5733263,27134463,634064,582864,16849464,22228064,30876264,5111264,1410865,182265,31151665,1221065,313865,17329265,15280265,550265,2854265,21265,262465,2437065,1285865,72866,49266,3667066,161466,1323466,32764467,22467,28085067,2214267,36437867,29288667,418467,30667,42469267,550067,230467,10098068,1196068,314468,6976868,598868,11652868,9395068,25804468,651268,694468,1552468,1642868,34869,1775669,1823869,235869,31120069,14596669,5877670,71470,4906670,631870,1659870,113070,317070,215670,38000871,3634471,2539671,7471,153671,1558271,4871,13188471,153672,24395072,10918072,19156272,212472,454272,17144072,2387472,1575672,44768472,64673,2655673,4894473,4474673,479273,53273,33142873,22537873,305473,9279674,3181074,565474,564674,15003874,2452474,2166474,1481874,615874,19490874,39134874,2108274,13275,262475,7999675,26807275,1032075,2456275,19256075,73875,5606675,22754875,39216075,15413275,525475,8036875,4283275,31316475,6761075,796676,181076,45103676,1447676,30789076,34166877,41255877,1353277,32784677,1657077,1660277,45237477,823277,5877677,50477,36355277,4477,148878,26678,13362678,72878,11091078,2172078,1069078,6254878,13526878,158079,214479,72879,32878879,2279,1660879,1911479,44430479,36584679,4114079,235879,29609480,66880,5845080,375280,35807080,30680,28059680,237080,42521680,5257280,72880,38246480,40918281,31876081,38147281,3539881,18630681,187081,40434681,66881,148681,21780481,2798281,165681,7954681,10107281,58682,8037082,39134682,5486482,1497682,23687283,42083,31119283,36736083,21683,2483,2928283,18717883,690083,2597083,426484,1085284,162084,2101284,59084,24748284,957684,1486684,4322284,2116084,28509884,649484,8484,447685,647085,8623685,981085,11283085,90685,1478485,72885,579485,759285,10886686,25955086,23962286,41374286,31247686,31661086,3772886,1690486,38131286,2371086,766086,886286,72886,39197287,393887,469887,1505487,59687,22549887,10213087,3381687,13487,3509287,26521287,2083887,1891287,42594888,407288,222488,6088,28897488,372088,634088,51888,46218888,5489,231089,14673089,186089,72889,640889,2064489,689,2746089,11758889,21755090,7515890,27798490,40006090,2068890,33751890,42227890,11816490,44165090,1329090,571490,179091,13826091,7891,918091,459891,1625891,46285691,16795291,72891,21859691,12225091,150091,867891,5676692,1931092,7145492,568092,21256892,42433292,72892,44693492,3062692,19692,3092,36756292,11247292,180093,14255493,9728093,31575693,156093,25156493,33382893,22093,9473493,32293,1080294,734894,4023894,1821694,597694,222294,33514494,5032094,3571894,11556494,81694,11659694,631494,925494,21131695,1806895,43867095,38081095,719095,587895,33021095,5170095,5950096,3365296,548896,1439896,26378096,1343296,76496,83496,380296,25646896,40319896,538696,488496,47497,5616697,19887297,149697,10110097,1033897,25541697,768497,414897,2655697,72897,34453297,43097,12643497,3225498,182298,896498,6323098,22269698,34198898,255898,67898,643299,446099,761899,85099,3993299,16899,43881299,311899,1597099,12899,240900,12899300,25453500,33900,302100,12300,753300,243500,1774301,70501,44948501,42075101,12301,32901,77701,25157702,45032302,204702,2202702,10570702,222902,1104102,5902,1212502,1195302,23866703,603103,45665503,1891903,36691503,193703,361103,5470704,617904,1084104,4575104,1162904,389504,27196905,9105,682505,15505,4991705,1008305,40054105,43186905,546105,2312705,22705,60706,540906,367106,4306,10106,1095706,33947707,42990507,16707,31831107,1425107,756107,3699307,9527107,27308,16514508,89708,1533308,7290308,7619908,39044308,27181509,214109,31509,991709,21709,695909,5122310,1710,10490910,612910,42163310,11098110,2619910,5576110,95310,268111,232711,159511,35098911,242911,42440511,25832311,42908311,2139911,624911,43140311,17473111,4381112,3505712,381312,2772312,2240912,14912,22316712,938712,3002912,123512,1562112,21814113,35553313,73513,3201113,1625913,3188513,565113,1732913,46296513,21876113,43913,356714,752314,24890714,416514,40621714,193714,168314,37717514,20110714,2447514,4183115,168715,10878515,1693515,250715,12737715,42420315,43115,44911515,43126315,28715,331715,24050915,38115,2250516,4709116,62116,1467716,726516,34459716,31339516,31516,679716,2468316,5639916,53117,30118,4381318,42518,4704518,12760718,42646918,1336518,41039518,46204719,488919,15919,332719,38247919,19672919,58719,14920919,69919,21476519,30939720,991720,4228120,574120,448120,237521,18934121,16321,73321,11914121,22144721,2435721,16121,15443721,4359321,4721,1848921,32931921,451121,1135721,323322,3244322,16593522,5703322,202122,43722,4978122,3058522,354122,45276122,1644922,174922,433323,272723,142123,12767523,31665323,20923,3939524,417324,249524,73124,41865524,16354524,9324,1648524,1880325,9511125,242925,58925,221725,19904525,73125,9325,23725,16125,176725,47125,2820925,697926,742926,2326,147726,30923526,675126,445726,172326,73126,16251126,3419326,6267327,2323727,174527,38865327,33127,30519527,11725128,41004928,21728,874128,11951528,5354328,494328,39550528,8743328,316728,367128,146929,20286729,1916929,233529,1194329,4701529,551129,12929,355129,39476129,39301329,73129,7729,12541729,14924129,8996930,1506930,2724530,4765530,1642930,165530,434330,30873530,340330,481730,100730,68131,21348731,6731,556331,3561731,34570531,27795131,2316131,1664132,2873332,73132,1651932,3219932,49132,10825132,437332,38870332,23414932,1231332,542932,23352332,4381132,21073732,4820932,1110732,1093333,39120733,2733,18654333,41572733,5876933,1972333,42011133,73133,48733,2734,24227534,1334,26979534,73134,42194534,10567534,740534,1096734,4630134,44236934,21692334,35678135,1753935,31535,26909135,353535,218935,2735,5612735,570135,965935,1734336,41919736,19149336,1938336,3838336,2421536,224737,311937,31737,2861737,1594937,66937,607337,38162137,231137,4537,21987337,330737,3384137,1711737,18739938,23536538,26997138,5865138,32342938,20865738,1938,3304339,21139,1723339,1512539,5792539,20333139,13982539,4339,73140,20930740,23340,25740,13886140,17128740,99940,74940,9955340,4878740,753740,34099140,11330141,976141,701741,26941,43408541,101141,36861341,39783541,12001341,225541,1541,18255941,25190741,34141,18599942,42785942,1502942,603942,28326342,2031342,1425342,7921342,1343342,1855342,38281942,1849742,32386942,2447343,26601543,154143,19630743,2424743,1779343,11178344,47944,42503144,42484344,23466744,24944,709344,349744,10631744,13118744,437544,50744,36906344,24902944,752544,12466945,936145,44541745,683945,38018945,14136945,3883945,2105945,3935145,32267545,3746,34206946,37963346,927946,1849946,188746,28492546,303946,1922546,746,5476946,18291346,34927746,956947,2215547,4709147,22888547,8747147,19147,275547,711747,20321147,39402547,11889347,980547,39425747,1464947,2386348,158548,19348,215148,408948,23473348,31748,21827548,201949,13291949,52549,4987149,36769949,39005349,2009549,17006349,151949,755749,17107550,236750,1506950,10350,98350,28138750,3026950,21046950,13133550,26289750,41577351,387751,42688351,895551,22500951,3133951,8679351,194551,2947751,26552,31752,19467352,43794552,171952,3424552,12106552,578152,4901753,2396553,98553,339953,36753,56153,10017154,14660154,154554,954,343554,1812954,17154,202354,162154,3624954,13383154,3354,9954,1706954,10535354,2154,392554,36909154,39402554,59554,16160954,68555,26481955,10823555,614356,66956,43483356,2356756,100156,43356,868356,32893956,7960557,50957,799357,21817157,905957,31284357,31780557,152157,1687158,39476758,4591158,28150958,543758,41463358,358,384758,27358,1888758,22090158,15895358,17359,16559,22224559,1132159,23389359,1038359,7251359,20647359,29822159,1417360,27990160,42604160,14560,39167360,2627960,985560,4118960,31150160,1591560,38205760,14143360,42809561,31361,378561,67761,2054561,27871561,20557161,2296561,2006761,3747761,19961,42656761,32558962,42618962,36101762,12338162,41068562,64962,310762,8665362,2825163,314563,200563,44280363,2239963,39402563,37621963,5708763,39756163,2953963,27852963,6079364,55964,2564,144364,162964,53964,66964,33768164,3992164,20785764,503164,3165,49565,903165,42765,16973765,38314165,29273565,46165,339365,213765,23371965,7566,9945566,42966,37966,398166,21105366,19766,171166,215966,20966,159966,22852566,34062366,1318967,20647767,5864967,29410367,24775967,2071367,2083168,17168,61768,39761168,25028568,31457768,66968,284368,304169,381369,9056969,951969,26581569,2876569,26288569,11370,38710170,164370,496570,48570,42721570,91171,2748971,31396771,16723971,1150971,606571,30657971,28047771,34656371,42971,188171,708371,47372,17972,399372,59172,329772,1967972,3133772,2144172,4173,4679173,34193573,4629573,3300973,11973,21713373,181173,319973,2230773,1666773,42906573,37133773,42173,2466773,36426373,1974,32511174,705774,414574,7953974,2384174,2010174,216774,1591574,2174,23672974,29540174,634974,401575,44174775,4375,1175,31136575,30059575,68375,27668775,14975,232175,999975,10185776,4295976,30876976,26976,2204976,35749376,87576,174376,43376,361176,5454176,140376,54376,6176,5718176,531977,19577,713577,998777,15777,4764977,1853177,1177,158177,1777,35195177,11340577,67377,13737778,2740978,23804578,41374178,5255978,346578,1179978,12669578,19283178,13408378,338778,1836179,37474179,10973779,9200779,42179,355379,31376979,45979,18496779,65780,22407180,1453980,4629580,31388580,3409580,753580,499380,1615980,15054180,999980,224580,853380,693780,84781,14611981,43184381,28381,4760381,306981,11181,42579581,2321981,3129381,111582,2901782,204582,39229782,26808582,1126782,5631982,3601582,627982,858982,964382,10918782,45376382,449982,262383,387583,1183383,76383,1967983,29773383,249183,16844183,38488983,44209783,2731583,21383,302783,84183,5275584,937184,50784,1621984,15028384,201184,12710384,180984,20664185,1918585,82385,3508785,434385,50585,7245785,2864185,263385,501385,925985,156385,218585,3271785,43291186,26482586,42892786,524986,42013786,8636786,33186,16152986,20787,20587,1961587,21808587,25040387,1787,25986387,748588,377388,221788,632188,37988,22836788,222788,22112788,43102389,172589,20491389,439589,170389,243389,22860589,11903589,41368389,7989,245989,3390,513390,22144990,32747990,19646390,24559190,2355790,40715991,4870191,407591,440391,3541991,993791,156591,1553191,42654791,1965591,17486791,42474192,2060192,592392,206392,2014592,15204392,2805792,740993,4406593,2447393,38860793,344393,1031793,25844193,35940793,50793,488793,585794,82394,27242394,13957994,1527394,462394,2194,1700594,800594,64394,1142794,2395,20369595,290195,18595,31577595,516595,551595,8795,192595,2195,174395,69795,38318195,25259595,22946595,63995,213795,29200196,24654196,20939996,11134596,22196,3391396,214796,2196,31234796,2896996,867796,2692197,2711397,622597,3743597,61797,84197,684397,16309997,70197,2461597,31930998,28347998,23680998,45700998,32601798,423598,3067598,644398,418598,1491798,18896198,31142199,21330399,42558799,42026999,1778999,507399,5113199,265799,4057599,1702399,1323399,3064199
